Date,SO2,NOx,RSPM,AQI,Area
06-04-2007,23,54,112.0,108.0,Pimpri-Chinchwad
08-04-2007,18,42,130.0,120.0,Pimpri-Chinchwad
09-04-2007,22,47,153.0,135.0,Pimpri-Chinchwad
10-04-2007,26,50,205.0,170.0,Pimpri-Chinchwad
11-04-2007,26,47,116.0,111.0,Pimpri-Chinchwad
12-04-2007,22,38,83.0,83.0,Pimpri-Chinchwad
15-04-2007,21,52,121.0,114.0,Pimpri-Chinchwad
16-04-2007,19,46,100.0,100.0,Pimpri-Chinchwad
17-04-2007,25,47,85.0,85.0,Pimpri-Chinchwad
18-04-2007,19,46,103.0,102.0,Pimpri-Chinchwad
19-04-2007,23,51,73.0,73.0,Pimpri-Chinchwad
20-04-2007,23,44,83.0,83.0,Pimpri-Chinchwad
22-04-2007,26,42,123.0,115.0,Pimpri-Chinchwad
23-04-2007,24,56,108.0,105.0,Pimpri-Chinchwad
24-04-2007,23,46,157.0,138.0,Pimpri-Chinchwad
25-04-2007,24,48,136.0,124.0,Pimpri-Chinchwad
26-04-2007,24,52,99.0,99.0,Pimpri-Chinchwad
27-04-2007,26,54,108.0,105.0,Pimpri-Chinchwad
29-04-2007,26,50,112.0,108.0,Pimpri-Chinchwad
30-04-2007,21,46,120.0,113.0,Pimpri-Chinchwad
01-05-2007,23,53,119.0,113.0,Pimpri-Chinchwad
02-05-2007,24,45,117.0,111.0,Pimpri-Chinchwad
03-05-2007,26,40,99.0,99.0,Pimpri-Chinchwad
04-05-2007,19,43,90.0,90.0,Pimpri-Chinchwad
06-05-2007,27,41,104.0,103.0,Pimpri-Chinchwad
07-05-2007,22,38,103.0,102.0,Pimpri-Chinchwad
08-05-2007,29,52,108.0,105.0,Pimpri-Chinchwad
09-05-2007,23,49,118.0,112.0,Pimpri-Chinchwad
10-05-2007,21,39,92.0,92.0,Pimpri-Chinchwad
11-05-2007,23,57,148.0,132.0,Pimpri-Chinchwad
13-05-2007,20,46,135.0,123.0,Pimpri-Chinchwad
14-05-2007,20,44,122.0,115.0,Pimpri-Chinchwad
15-05-2007,30,56,136.0,124.0,Pimpri-Chinchwad
16-05-2007,26,47,145.0,130.0,Pimpri-Chinchwad
17-05-2007,21,41,115.0,110.0,Pimpri-Chinchwad
18-05-2007,26,48,108.0,105.0,Pimpri-Chinchwad
20-05-2007,25,44,137.0,125.0,Pimpri-Chinchwad
21-05-2007,24,51,122.0,115.0,Pimpri-Chinchwad
22-05-2007,24,50,107.0,105.0,Pimpri-Chinchwad
23-05-2007,24,43,116.0,111.0,Pimpri-Chinchwad
24-05-2007,18,41,94.0,94.0,Pimpri-Chinchwad
25-05-2007,20,42,122.0,115.0,Pimpri-Chinchwad
27-05-2007,25,49,91.0,91.0,Pimpri-Chinchwad
28-05-2007,21,49,102.0,101.0,Pimpri-Chinchwad
29-05-2007,17,38,85.0,85.0,Pimpri-Chinchwad
31-05-2007,26,53,98.0,98.0,Pimpri-Chinchwad
01-06-2007,23,44,96.0,96.0,Pimpri-Chinchwad
07-06-2007,19,38,52.0,52.0,Pimpri-Chinchwad
08-06-2007,28,49,67.0,67.0,Pimpri-Chinchwad
10-06-2007,17,35,67.0,67.0,Pimpri-Chinchwad
11-06-2007,19,44,66.0,66.0,Pimpri-Chinchwad
12-06-2007,20,43,50.0,54.0,Pimpri-Chinchwad
13-06-2007,19,46,43.0,58.0,Pimpri-Chinchwad
14-06-2007,23,46,55.0,58.0,Pimpri-Chinchwad
15-06-2007,19,47,54.0,59.0,Pimpri-Chinchwad
17-06-2007,22,41,63.0,63.0,Pimpri-Chinchwad
18-06-2007,20,45,77.0,77.0,Pimpri-Chinchwad
19-06-2007,19,39,33.0,49.0,Pimpri-Chinchwad
20-06-2007,20,36,54.0,54.0,Pimpri-Chinchwad
21-06-2007,14,35,38.0,44.0,Pimpri-Chinchwad
22-06-2007,15,39,51.0,51.0,Pimpri-Chinchwad
24-06-2007,15,36,58.0,58.0,Pimpri-Chinchwad
25-06-2007,19,32,46.0,46.0,Pimpri-Chinchwad
26-06-2007,13,28,70.0,70.0,Pimpri-Chinchwad
27-06-2007,13,39,50.0,50.0,Pimpri-Chinchwad
28-06-2007,14,33,46.0,46.0,Pimpri-Chinchwad
29-06-2007,16,32,58.0,58.0,Pimpri-Chinchwad
01-07-2007,15,34,60.0,60.0,Pimpri-Chinchwad
02-07-2007,10,37,55.0,55.0,Pimpri-Chinchwad
03-07-2007,21,42,59.0,59.0,Pimpri-Chinchwad
04-07-2007,15,27,78.0,78.0,Pimpri-Chinchwad
05-07-2007,12,32,62.0,62.0,Pimpri-Chinchwad
06-07-2007,12,38,56.0,56.0,Pimpri-Chinchwad
08-07-2007,19,35,56.0,56.0,Pimpri-Chinchwad
09-07-2007,16,33,32.0,41.0,Pimpri-Chinchwad
10-07-2007,17,38,50.0,50.0,Pimpri-Chinchwad
11-07-2007,20,37,51.0,51.0,Pimpri-Chinchwad
12-07-2007,11,38,69.0,69.0,Pimpri-Chinchwad
15-07-2007,13,29,44.0,44.0,Pimpri-Chinchwad
16-07-2007,15,39,62.0,62.0,Pimpri-Chinchwad
17-07-2007,20,41,61.0,61.0,Pimpri-Chinchwad
20-07-2007,16,42,107.0,105.0,Pimpri-Chinchwad
22-07-2007,21,37,49.0,49.0,Pimpri-Chinchwad
23-07-2007,19,36,72.0,72.0,Pimpri-Chinchwad
24-07-2007,10,32,82.0,82.0,Pimpri-Chinchwad
25-07-2007,14,39,76.0,76.0,Pimpri-Chinchwad
26-07-2007,18,33,73.0,73.0,Pimpri-Chinchwad
02-08-2007,17,42,83.0,83.0,Pimpri-Chinchwad
03-08-2007,13,31,50.0,50.0,Pimpri-Chinchwad
05-08-2007,10,27,140.0,127.0,Pimpri-Chinchwad
06-08-2007,15,41,62.0,62.0,Pimpri-Chinchwad
07-08-2007,16,37,35.0,46.0,Pimpri-Chinchwad
09-08-2007,12,41,55.0,55.0,Pimpri-Chinchwad
10-08-2007,10,35,65.0,65.0,Pimpri-Chinchwad
12-08-2007,15,37,72.0,72.0,Pimpri-Chinchwad
13-08-2007,17,38,66.0,66.0,Pimpri-Chinchwad
14-08-2007,12,34,53.0,53.0,Pimpri-Chinchwad
16-08-2007,15,32,52.0,52.0,Pimpri-Chinchwad
17-08-2007,10,30,70.0,70.0,Pimpri-Chinchwad
19-08-2007,13,34,49.0,49.0,Pimpri-Chinchwad
20-08-2007,10,45,72.0,72.0,Pimpri-Chinchwad
21-08-2007,16,40,70.0,70.0,Pimpri-Chinchwad
22-08-2007,13,46,72.0,72.0,Pimpri-Chinchwad
26-08-2007,10,39,60.0,60.0,Pimpri-Chinchwad
29-08-2007,18,42,48.0,53.0,Pimpri-Chinchwad
30-08-2007,15,40,68.0,68.0,Pimpri-Chinchwad
31-08-2007,17,48,62.0,62.0,Pimpri-Chinchwad
02-09-2007,22,51,43.0,64.0,Pimpri-Chinchwad
03-09-2007,16,52,53.0,65.0,Pimpri-Chinchwad
04-09-2007,19,58,101.0,101.0,Pimpri-Chinchwad
05-09-2007,14,40,49.0,50.0,Pimpri-Chinchwad
06-09-2007,16,44,43.0,55.0,Pimpri-Chinchwad
07-09-2007,11,42,69.0,69.0,Pimpri-Chinchwad
09-09-2007,21,44,87.0,87.0,Pimpri-Chinchwad
10-09-2007,17,42,45.0,53.0,Pimpri-Chinchwad
11-09-2007,24,50,168.0,145.0,Pimpri-Chinchwad
12-09-2007,20,45,87.0,87.0,Pimpri-Chinchwad
13-09-2007,20,50,74.0,74.0,Pimpri-Chinchwad
14-09-2007,24,52,119.0,113.0,Pimpri-Chinchwad
16-09-2007,26,56,75.0,75.0,Pimpri-Chinchwad
17-09-2007,18,47,54.0,59.0,Pimpri-Chinchwad
18-09-2007,16,46,97.0,97.0,Pimpri-Chinchwad
19-09-2007,21,51,77.0,77.0,Pimpri-Chinchwad
20-09-2007,24,53,74.0,74.0,Pimpri-Chinchwad
21-09-2007,20,48,52.0,60.0,Pimpri-Chinchwad
23-09-2007,24,55,125.0,117.0,Pimpri-Chinchwad
24-09-2007,22,45,78.0,78.0,Pimpri-Chinchwad
25-09-2007,20,48,135.0,123.0,Pimpri-Chinchwad
26-09-2007,20,54,82.0,82.0,Pimpri-Chinchwad
27-09-2007,15,43,122.0,115.0,Pimpri-Chinchwad
28-09-2007,19,46,103.0,102.0,Pimpri-Chinchwad
30-09-2007,18,51,120.0,113.0,Pimpri-Chinchwad
02-10-2007,19,46,117.0,111.0,Pimpri-Chinchwad
04-10-2007,20,52,54.0,65.0,Pimpri-Chinchwad
05-10-2007,15,40,128.0,119.0,Pimpri-Chinchwad
07-10-2007,16,45,53.0,56.0,Pimpri-Chinchwad
08-10-2007,18,49,104.0,103.0,Pimpri-Chinchwad
09-10-2007,20,53,65.0,66.0,Pimpri-Chinchwad
10-10-2007,19,40,76.0,76.0,Pimpri-Chinchwad
11-10-2007,17,50,89.0,89.0,Pimpri-Chinchwad
12-10-2007,21,53,90.0,90.0,Pimpri-Chinchwad
14-10-2007,18,44,49.0,55.0,Pimpri-Chinchwad
15-10-2007,20,49,116.0,111.0,Pimpri-Chinchwad
16-10-2007,17,46,115.0,110.0,Pimpri-Chinchwad
17-10-2007,24,56,120.0,113.0,Pimpri-Chinchwad
18-10-2007,20,50,173.0,149.0,Pimpri-Chinchwad
19-10-2007,17,43,106.0,104.0,Pimpri-Chinchwad
21-10-2007,21,45,64.0,64.0,Pimpri-Chinchwad
22-10-2007,16,51,77.0,77.0,Pimpri-Chinchwad
23-10-2007,18,44,129.0,119.0,Pimpri-Chinchwad
24-10-2007,23,55,117.0,111.0,Pimpri-Chinchwad
25-10-2007,19,46,123.0,115.0,Pimpri-Chinchwad
26-10-2007,17,54,113.0,109.0,Pimpri-Chinchwad
28-10-2007,21,51,78.0,78.0,Pimpri-Chinchwad
29-10-2007,17,49,53.0,61.0,Pimpri-Chinchwad
30-10-2007,20,52,73.0,73.0,Pimpri-Chinchwad
31-10-2007,16,47,73.0,73.0,Pimpri-Chinchwad
01-11-2007,22,46,89.0,89.0,Pimpri-Chinchwad
04-11-2007,24,52,113.0,109.0,Pimpri-Chinchwad
05-11-2007,22,49,115.0,110.0,Pimpri-Chinchwad
06-11-2007,20,53,119.0,113.0,Pimpri-Chinchwad
07-11-2007,16,47,99.0,99.0,Pimpri-Chinchwad
08-11-2007,17,49,82.0,82.0,Pimpri-Chinchwad
09-11-2007,27,57,118.0,112.0,Pimpri-Chinchwad
10-11-2007,25,51,180.0,153.0,Pimpri-Chinchwad
11-11-2007,19,42,210.0,173.0,Pimpri-Chinchwad
12-11-2007,24,46,152.0,135.0,Pimpri-Chinchwad
13-11-2007,30,42,121.0,114.0,Pimpri-Chinchwad
14-11-2007,18,47,110.0,107.0,Pimpri-Chinchwad
15-11-2007,20,50,133.0,122.0,Pimpri-Chinchwad
16-11-2007,17,47,165.0,143.0,Pimpri-Chinchwad
18-11-2007,20,53,135.0,123.0,Pimpri-Chinchwad
19-11-2007,23,49,117.0,111.0,Pimpri-Chinchwad
20-11-2007,17,47,132.0,121.0,Pimpri-Chinchwad
21-11-2007,18,50,148.0,132.0,Pimpri-Chinchwad
22-11-2007,22,51,159.0,139.0,Pimpri-Chinchwad
23-11-2007,21,51,137.0,125.0,Pimpri-Chinchwad
25-11-2007,19,48,132.0,121.0,Pimpri-Chinchwad
26-11-2007,16,45,141.0,127.0,Pimpri-Chinchwad
27-11-2007,18,49,127.0,118.0,Pimpri-Chinchwad
28-11-2007,21,53,121.0,114.0,Pimpri-Chinchwad
29-11-2007,18,44,102.0,101.0,Pimpri-Chinchwad
30-11-2007,21,51,74.0,74.0,Pimpri-Chinchwad
02-12-2007,20,54,107.0,105.0,Pimpri-Chinchwad
03-12-2007,18,51,121.0,114.0,Pimpri-Chinchwad
04-12-2007,15,43,110.0,107.0,Pimpri-Chinchwad
05-12-2007,20,47,84.0,84.0,Pimpri-Chinchwad
06-12-2007,22,49,144.0,129.0,Pimpri-Chinchwad
09-12-2007,17,26,81.0,81.0,Pimpri-Chinchwad
10-12-2007,19,50,115.0,110.0,Pimpri-Chinchwad
11-12-2007,16,48,126.0,117.0,Pimpri-Chinchwad
12-12-2007,23,51,96.0,96.0,Pimpri-Chinchwad
13-12-2007,22,53,128.0,119.0,Pimpri-Chinchwad
14-12-2007,18,49,102.0,101.0,Pimpri-Chinchwad
16-12-2007,17,46,85.0,85.0,Pimpri-Chinchwad
17-12-2007,21,50,120.0,113.0,Pimpri-Chinchwad
20-12-2007,20,47,103.0,102.0,Pimpri-Chinchwad
21-12-2007,17,42,95.0,95.0,Pimpri-Chinchwad
23-12-2007,17,47,88.0,88.0,Pimpri-Chinchwad
25-12-2007,21,51,143.0,129.0,Pimpri-Chinchwad
26-12-2007,19,53,132.0,121.0,Pimpri-Chinchwad
27-12-2007,18,47,98.0,98.0,Pimpri-Chinchwad
28-12-2007,21,50,94.0,94.0,Pimpri-Chinchwad
30-12-2007,20,54,120.0,113.0,Pimpri-Chinchwad
31-12-2007,19,51,133.0,122.0,Pimpri-Chinchwad
01-01-2008,18,43,138.0,125.0,Pimpri-Chinchwad
02-01-2008,19,45,117.0,111.0,Pimpri-Chinchwad
03-01-2008,16,40,104.0,103.0,Pimpri-Chinchwad
04-01-2008,15,38,140.0,127.0,Pimpri-Chinchwad
06-01-2008,13,35,160.0,140.0,Pimpri-Chinchwad
07-01-2008,18,41,160.0,140.0,Pimpri-Chinchwad
08-01-2008,14,34,143.0,129.0,Pimpri-Chinchwad
09-01-2008,16,36,129.0,119.0,Pimpri-Chinchwad
10-01-2008,15,39,141.0,127.0,Pimpri-Chinchwad
11-01-2008,13,32,158.0,139.0,Pimpri-Chinchwad
13-01-2008,20,35,139.0,126.0,Pimpri-Chinchwad
14-01-2008,17,41,153.0,135.0,Pimpri-Chinchwad
15-01-2008,14,37,98.0,98.0,Pimpri-Chinchwad
16-01-2008,21,31,125.0,117.0,Pimpri-Chinchwad
20-01-2008,17,38,170.0,147.0,Pimpri-Chinchwad
21-01-2008,14,41,129.0,119.0,Pimpri-Chinchwad
22-01-2008,19,42,153.0,135.0,Pimpri-Chinchwad
23-01-2008,22,37,146.0,131.0,Pimpri-Chinchwad
24-01-2008,16,32,154.0,136.0,Pimpri-Chinchwad
27-01-2008,18,43,119.0,113.0,Pimpri-Chinchwad
28-01-2008,23,48,148.0,132.0,Pimpri-Chinchwad
29-01-2008,18,43,161.0,141.0,Pimpri-Chinchwad
30-01-2008,17,44,135.0,123.0,Pimpri-Chinchwad
31-01-2008,21,37,110.0,107.0,Pimpri-Chinchwad
05-02-2008,31,26,143.0,129.0,Pimpri-Chinchwad
06-02-2008,31,31,138.0,125.0,Pimpri-Chinchwad
07-02-2008,23,27,74.0,74.0,Pimpri-Chinchwad
08-02-2008,19,24,131.0,121.0,Pimpri-Chinchwad
10-02-2008,18,23,157.0,138.0,Pimpri-Chinchwad
11-02-2008,15,22,189.0,159.0,Pimpri-Chinchwad
12-02-2008,20,24,122.0,115.0,Pimpri-Chinchwad
13-02-2008,16,20,117.0,111.0,Pimpri-Chinchwad
14-02-2008,19,19,151.0,134.0,Pimpri-Chinchwad
15-02-2008,20,17,138.0,125.0,Pimpri-Chinchwad
17-02-2008,13,17,108.0,105.0,Pimpri-Chinchwad
18-02-2008,23,29,141.0,127.0,Pimpri-Chinchwad
19-02-2008,22,26,133.0,122.0,Pimpri-Chinchwad
20-02-2008,21,24,126.0,117.0,Pimpri-Chinchwad
21-02-2008,20,30,165.0,143.0,Pimpri-Chinchwad
22-02-2008,24,25,157.0,138.0,Pimpri-Chinchwad
24-02-2008,15,28,181.0,154.0,Pimpri-Chinchwad
25-02-2008,17,26,171.0,147.0,Pimpri-Chinchwad
26-02-2008,14,29,142.0,128.0,Pimpri-Chinchwad
27-02-2008,17,28,79.0,79.0,Pimpri-Chinchwad
28-02-2008,25,30,141.0,127.0,Pimpri-Chinchwad
29-02-2008,22,29,136.0,124.0,Pimpri-Chinchwad
02-03-2008,16,29,291.0,241.0,Pimpri-Chinchwad
03-03-2008,18,33,168.0,145.0,Pimpri-Chinchwad
04-03-2008,18,30,170.0,147.0,Pimpri-Chinchwad
05-03-2008,21,23,163.0,142.0,Pimpri-Chinchwad
06-03-2008,20,28,162.0,141.0,Pimpri-Chinchwad
07-03-2008,11,28,147.0,131.0,Pimpri-Chinchwad
08-03-2008,16,98,182.0,155.0,Pimpri-Chinchwad
09-03-2008,21,22,139.0,126.0,Pimpri-Chinchwad
10-03-2008,20,26,150.0,133.0,Pimpri-Chinchwad
11-03-2008,20,26,150.0,133.0,Pimpri-Chinchwad
12-03-2008,17,27,173.0,149.0,Pimpri-Chinchwad
13-03-2008,20,29,141.0,127.0,Pimpri-Chinchwad
14-03-2008,15,23,105.0,103.0,Pimpri-Chinchwad
16-03-2008,15,115,171.0,147.0,Pimpri-Chinchwad
17-03-2008,12,16,169.0,146.0,Pimpri-Chinchwad
18-03-2008,17,18,145.0,130.0,Pimpri-Chinchwad
19-03-2008,15,12,129.0,119.0,Pimpri-Chinchwad
20-03-2008,13,13,118.0,112.0,Pimpri-Chinchwad
21-03-2008,17,19,187.0,158.0,Pimpri-Chinchwad
22-03-2008,16,17,57.0,57.0,Pimpri-Chinchwad
23-03-2008,16,17,57.0,57.0,Pimpri-Chinchwad
25-03-2008,21,15,108.0,105.0,Pimpri-Chinchwad
26-03-2008,17,20,103.0,102.0,Pimpri-Chinchwad
27-03-2008,15,13,94.0,94.0,Pimpri-Chinchwad
28-03-2008,21,15,134.0,123.0,Pimpri-Chinchwad
30-03-2008,19,22,58.0,58.0,Pimpri-Chinchwad
31-03-2008,31,19,86.0,86.0,Pimpri-Chinchwad
01-04-2008,38,21,94.0,94.0,Pimpri-Chinchwad
03-04-2008,23,12,55.0,55.0,Pimpri-Chinchwad
04-04-2008,24,11,122.0,115.0,Pimpri-Chinchwad
07-04-2008,26,13,134.0,123.0,Pimpri-Chinchwad
08-04-2008,26,14,74.0,74.0,Pimpri-Chinchwad
09-04-2008,20,15,183.0,155.0,Pimpri-Chinchwad
10-04-2008,26,21,126.0,117.0,Pimpri-Chinchwad
11-04-2008,21,25,153.0,135.0,Pimpri-Chinchwad
13-04-2008,27,26,111.0,107.0,Pimpri-Chinchwad
14-04-2008,26,23,132.0,121.0,Pimpri-Chinchwad
16-04-2008,27,21,112.0,108.0,Pimpri-Chinchwad
17-04-2008,25,25,111.0,107.0,Pimpri-Chinchwad
18-04-2008,24,25,80.0,80.0,Pimpri-Chinchwad
20-04-2008,31,26,93.0,93.0,Pimpri-Chinchwad
21-04-2008,29,20,75.0,75.0,Pimpri-Chinchwad
22-04-2008,35,23,135.0,123.0,Pimpri-Chinchwad
23-04-2008,34,21,101.0,101.0,Pimpri-Chinchwad
24-04-2008,22,24,107.0,105.0,Pimpri-Chinchwad
25-04-2008,25,28,79.0,79.0,Pimpri-Chinchwad
27-04-2008,23,29,80.0,80.0,Pimpri-Chinchwad
28-04-2008,22,37,62.0,62.0,Pimpri-Chinchwad
29-04-2008,23,24,74.0,74.0,Pimpri-Chinchwad
02-05-2008,19,23,190.0,160.0,Pimpri-Chinchwad
05-05-2008,20,37,46.0,46.0,Pimpri-Chinchwad
06-05-2008,25,36,41.0,45.0,Pimpri-Chinchwad
07-05-2008,25,39,53.0,53.0,Pimpri-Chinchwad
08-05-2008,23,38,60.0,60.0,Pimpri-Chinchwad
09-05-2008,23,41,46.0,51.0,Pimpri-Chinchwad
11-05-2008,20,36,56.0,56.0,Pimpri-Chinchwad
12-05-2008,18,30,70.0,70.0,Pimpri-Chinchwad
13-05-2008,13,23,59.0,59.0,Pimpri-Chinchwad
14-05-2008,17,23,50.0,50.0,Pimpri-Chinchwad
15-05-2008,19,15,43.0,43.0,Pimpri-Chinchwad
16-05-2008,23,29,36.0,36.0,Pimpri-Chinchwad
18-05-2008,20,30,36.0,38.0,Pimpri-Chinchwad
19-05-2008,12,35,34.0,44.0,Pimpri-Chinchwad
20-05-2008,12,27,39.0,39.0,Pimpri-Chinchwad
21-05-2008,18,28,44.0,44.0,Pimpri-Chinchwad
23-05-2008,18,33,47.0,47.0,Pimpri-Chinchwad
25-05-2008,19,27,60.0,60.0,Pimpri-Chinchwad
26-05-2008,21,28,69.0,69.0,Pimpri-Chinchwad
27-05-2008,19,24,59.0,59.0,Pimpri-Chinchwad
28-05-2008,19,29,50.0,50.0,Pimpri-Chinchwad
29-05-2008,22,30,53.0,53.0,Pimpri-Chinchwad
30-05-2008,19,29,61.0,61.0,Pimpri-Chinchwad
01-06-2008,22,27,43.0,43.0,Pimpri-Chinchwad
02-06-2008,18,33,40.0,41.0,Pimpri-Chinchwad
03-06-2008,21,36,78.0,78.0,Pimpri-Chinchwad
08-06-2008,26,40,43.0,50.0,Pimpri-Chinchwad
09-06-2008,17,28,32.0,35.0,Pimpri-Chinchwad
10-06-2008,19,35,37.0,44.0,Pimpri-Chinchwad
11-06-2008,18,38,33.0,48.0,Pimpri-Chinchwad
12-06-2008,19,30,42.0,42.0,Pimpri-Chinchwad
13-06-2008,20,32,58.0,58.0,Pimpri-Chinchwad
15-06-2008,26,31,51.0,51.0,Pimpri-Chinchwad
16-06-2008,20,30,57.0,57.0,Pimpri-Chinchwad
17-06-2008,19,34,64.0,64.0,Pimpri-Chinchwad
19-06-2008,20,36,65.0,65.0,Pimpri-Chinchwad
20-06-2008,22,33,53.0,53.0,Pimpri-Chinchwad
23-06-2008,19,32,68.0,68.0,Pimpri-Chinchwad
24-06-2008,22,37,41.0,46.0,Pimpri-Chinchwad
25-06-2008,20,38,41.0,48.0,Pimpri-Chinchwad
26-06-2008,17,28,50.0,50.0,Pimpri-Chinchwad
27-06-2008,19,37,172.0,148.0,Pimpri-Chinchwad
29-06-2008,19,35,70.0,70.0,Pimpri-Chinchwad
01-07-2008,20,38,30.0,48.0,Pimpri-Chinchwad
02-07-2008,18,34,34.0,43.0,Pimpri-Chinchwad
03-07-2008,20,31,37.0,39.0,Pimpri-Chinchwad
04-07-2008,19,34,61.0,61.0,Pimpri-Chinchwad
07-07-2008,17,38,30.0,48.0,Pimpri-Chinchwad
08-07-2008,18,31,32.0,39.0,Pimpri-Chinchwad
10-07-2008,16,32,39.0,40.0,Pimpri-Chinchwad
13-07-2008,20,29,43.0,43.0,Pimpri-Chinchwad
14-07-2008,19,29,45.0,45.0,Pimpri-Chinchwad
15-07-2008,18,31,36.0,39.0,Pimpri-Chinchwad
16-07-2008,20,33,43.0,43.0,Pimpri-Chinchwad
17-07-2008,18,34,41.0,43.0,Pimpri-Chinchwad
18-07-2008,19,32,35.0,40.0,Pimpri-Chinchwad
19-07-2008,16,32,49.0,49.0,Pimpri-Chinchwad
21-07-2008,22,31,51.0,51.0,Pimpri-Chinchwad
22-07-2008,21,32,38.0,40.0,Pimpri-Chinchwad
23-07-2008,22,40,45.0,50.0,Pimpri-Chinchwad
25-07-2008,15,29,32.0,36.0,Pimpri-Chinchwad
26-07-2008,14,29,35.0,36.0,Pimpri-Chinchwad
27-07-2008,19,36,32.0,45.0,Pimpri-Chinchwad
28-07-2008,17,34,37.0,43.0,Pimpri-Chinchwad
29-07-2008,14,31,44.0,44.0,Pimpri-Chinchwad
30-07-2008,24,39,50.0,50.0,Pimpri-Chinchwad
31-07-2008,21,31,70.0,70.0,Pimpri-Chinchwad
01-08-2008,21,35,60.0,60.0,Pimpri-Chinchwad
03-08-2008,22,34,34.0,43.0,Pimpri-Chinchwad
04-08-2008,24,32,39.0,40.0,Pimpri-Chinchwad
05-08-2008,20,39,22.0,49.0,Pimpri-Chinchwad
06-08-2008,24,39,40.0,49.0,Pimpri-Chinchwad
07-08-2008,24,44,42.0,55.0,Pimpri-Chinchwad
08-08-2008,26,40,32.0,50.0,Pimpri-Chinchwad
10-08-2008,23,40,59.0,59.0,Pimpri-Chinchwad
11-08-2008,24,42,26.0,53.0,Pimpri-Chinchwad
12-08-2008,20,40,158.0,139.0,Pimpri-Chinchwad
13-08-2008,14,30,29.0,38.0,Pimpri-Chinchwad
17-08-2008,23,39,39.0,49.0,Pimpri-Chinchwad
18-08-2008,22,34,39.0,43.0,Pimpri-Chinchwad
19-08-2008,19,34,41.0,43.0,Pimpri-Chinchwad
20-08-2008,23,35,47.0,47.0,Pimpri-Chinchwad
21-08-2008,27,39,54.0,54.0,Pimpri-Chinchwad
22-08-2008,20,34,41.0,43.0,Pimpri-Chinchwad
24-08-2008,22,43,39.0,54.0,Pimpri-Chinchwad
26-08-2008,23,48,56.0,60.0,Pimpri-Chinchwad
27-08-2008,23,37,37.0,46.0,Pimpri-Chinchwad
28-08-2008,25,35,56.0,56.0,Pimpri-Chinchwad
29-08-2008,25,43,59.0,59.0,Pimpri-Chinchwad
31-08-2008,25,33,49.0,49.0,Pimpri-Chinchwad
01-09-2008,26,44,55.0,55.0,Pimpri-Chinchwad
02-09-2008,23,47,42.0,59.0,Pimpri-Chinchwad
03-09-2008,24,36,52.0,52.0,Pimpri-Chinchwad
04-09-2008,20,36,62.0,62.0,Pimpri-Chinchwad
05-09-2008,26,31,43.0,43.0,Pimpri-Chinchwad
07-09-2008,25,45,70.0,70.0,Pimpri-Chinchwad
08-09-2008,26,36,42.0,45.0,Pimpri-Chinchwad
09-09-2008,15,35,26.0,44.0,Pimpri-Chinchwad
10-09-2008,14,30,29.0,38.0,Pimpri-Chinchwad
11-09-2008,23,39,56.0,56.0,Pimpri-Chinchwad
12-09-2008,21,36,22.0,45.0,Pimpri-Chinchwad
14-09-2008,24,37,17.0,46.0,Pimpri-Chinchwad
15-09-2008,50,71,25.0,89.0,Pimpri-Chinchwad
16-09-2008,41,40,39.0,51.0,Pimpri-Chinchwad
18-09-2008,22,33,36.0,41.0,Pimpri-Chinchwad
19-09-2008,17,32,36.0,40.0,Pimpri-Chinchwad
20-09-2008,22,37,30.0,46.0,Pimpri-Chinchwad
21-09-2008,24,34,49.0,49.0,Pimpri-Chinchwad
22-09-2008,25,31,41.0,41.0,Pimpri-Chinchwad
23-09-2008,23,33,69.0,69.0,Pimpri-Chinchwad
24-09-2008,25,38,83.0,83.0,Pimpri-Chinchwad
25-09-2008,25,37,71.0,71.0,Pimpri-Chinchwad
26-09-2008,24,33,104.0,103.0,Pimpri-Chinchwad
28-09-2008,23,35,76.0,76.0,Pimpri-Chinchwad
30-09-2008,24,30,54.0,54.0,Pimpri-Chinchwad
01-10-2008,19,36,76.0,76.0,Pimpri-Chinchwad
02-10-2008,20,38,80.0,80.0,Pimpri-Chinchwad
03-10-2008,20,33,54.0,54.0,Pimpri-Chinchwad
05-10-2008,19,33,66.0,66.0,Pimpri-Chinchwad
07-10-2008,21,37,41.0,46.0,Pimpri-Chinchwad
08-10-2008,21,38,100.0,100.0,Pimpri-Chinchwad
09-10-2008,24,41,51.0,51.0,Pimpri-Chinchwad
10-10-2008,23,42,89.0,89.0,Pimpri-Chinchwad
12-10-2008,20,41,90.0,90.0,Pimpri-Chinchwad
13-10-2008,21,35,91.0,91.0,Pimpri-Chinchwad
14-10-2008,14,33,125.0,117.0,Pimpri-Chinchwad
15-10-2008,20,35,105.0,103.0,Pimpri-Chinchwad
16-10-2008,24,34,192.0,161.0,Pimpri-Chinchwad
19-10-2008,23,37,65.0,65.0,Pimpri-Chinchwad
21-10-2008,24,41,103.0,102.0,Pimpri-Chinchwad
22-10-2008,24,42,102.0,101.0,Pimpri-Chinchwad
23-10-2008,24,44,113.0,109.0,Pimpri-Chinchwad
24-10-2008,24,41,95.0,95.0,Pimpri-Chinchwad
25-10-2008,25,34,106.0,104.0,Pimpri-Chinchwad
27-10-2008,26,44,117.0,111.0,Pimpri-Chinchwad
28-10-2008,26,38,183.0,155.0,Pimpri-Chinchwad
